name	party	fj_avg	bc_avg
Ernest URTASUN	Izquierda Unida	0.972973	0.986301
Ernest URTASUN	DIE LINKE.	0.972881	0.986254
Ernest URTASUN	Conservative Party	0.969900	0.984720
Ernest URTASUN	Bündnis 90/Die Grünen	0.969799	0.984668
Ernest URTASUN	Green Party	0.969799	0.984668
Marisa MATIAS	Front de Gauche	0.905085	0.950178
Marisa MATIAS	PODEMOS	0.905085	0.950178
Marisa MATIAS	Front national	0.900000	0.947368
Marisa MATIAS	Movimento 5 Stelle	0.898990	0.946809
Marisa MATIAS	Europe Écologie	0.898649	0.946619
Marisa MATIAS	Izquierda Unida	0.897959	0.946237
Marisa MATIAS	DIE LINKE.	0.897611	0.946043
Marisa MATIAS	Independent	0.895973	0.945133
Marisa MATIAS	Partido Socialista Obrero Espanol	0.895973	0.945133
Marisa MATIAS	Die Grünen - Die Grüne Alternative	0.892617	0.943262
Marisa MATIAS	Partito Democratico	0.892617	0.943262
Marisa MATIAS	Christen Democratisch Appel	0.892256	0.943060
Marisa MATIAS	Les Républicains	0.889632	0.941593
Marisa MATIAS	Labour Party	0.889262	0.941385
Marisa MATIAS	Green Party	0.888889	0.941176
Marisa MATIAS	Parti socialiste	0.888889	0.941176
Marisa MATIAS	Sinn Féin	0.888889	0.941176
Marisa MATIAS	Sozialdemokratische Partei Deutschlands	0.885906	0.939502
Marisa MATIAS	Forza Italia	0.885522	0.939286
Marisa MATIAS	Partij van de Arbeid	0.885522	0.939286
Miguel URBÁN CRESPO	PODEMOS	0.979661	0.989726
Miguel URBÁN CRESPO	Izquierda Unida	0.972789	0.986207
Miguel URBÁN CRESPO	Independent	0.969799	0.984668
Miguel URBÁN CRESPO	Partido Socialista Obrero Espanol	0.969799	0.984668
Miguel URBÁN CRESPO	Die Grünen - Die Grüne Alternative	0.966443	0.982935
Miguel URBÁN CRESPO	Partito Democratico	0.966443	0.982935
Miguel URBÁN CRESPO	Christen Democratisch Appel	0.966330	0.982877
Miguel URBÁN CRESPO	Europe Écologie	0.966330	0.982877
Miguel URBÁN CRESPO	Les Républicains	0.963211	0.981261
Miguel URBÁN CRESPO	Labour Party	0.963087	0.981197
Miguel URBÁN CRESPO	Green Party	0.962963	0.981132
Miguel URBÁN CRESPO	Sinn Féin	0.962963	0.981132
Miguel URBÁN CRESPO	Movimento 5 Stelle	0.959866	0.979522
Miguel URBÁN CRESPO	Front de Gauche	0.959732	0.979452
Miguel URBÁN CRESPO	Sozialdemokratische Partei Deutschlands	0.959732	0.979452
Miguel URBÁN CRESPO	DIE LINKE.	0.959322	0.979239
Miguel URBÁN CRESPO	Conservative Party	0.956522	0.977778
Miguel URBÁN CRESPO	Bündnis 90/Die Grünen	0.956376	0.977702
Miguel URBÁN CRESPO	Parti socialiste	0.956376	0.977702
Miguel URBÁN CRESPO	Fine Gael Party	0.956229	0.977625
Marie-Christine VERGIAT	DIE LINKE.	0.989655	0.994801
Marie-Christine VERGIAT	Izquierda Unida	0.982877	0.991364
Marie-Christine VERGIAT	Parti socialiste	0.979592	0.989691
Marie-Christine VERGIAT	Sinn Féin	0.979592	0.989691
Marie-Christine VERGIAT	Front de Gauche	0.976271	0.987993
Marie-Christine VERGIAT	PODEMOS	0.976271	0.987993
Marie-Christine VERGIAT	Bündnis 90/Die Grünen	0.972881	0.986254
Marie-Christine VERGIAT	Die Grünen - Die Grüne Alternative	0.969697	0.984615
Marie-Christine VERGIAT	Movimento 5 Stelle	0.969697	0.984615
Marie-Christine VERGIAT	Christen Democratisch Appel	0.969595	0.984563
Marie-Christine VERGIAT	Europe Écologie	0.969595	0.984563
Marie-Christine VERGIAT	Sozialdemokratische Partei Deutschlands	0.969595	0.984563
Marie-Christine VERGIAT	Partij van de Arbeid	0.969492	0.984509
Marie-Christine VERGIAT	Sozialdemokratische Partei Österreichs	0.969492	0.984509
Marie-Christine VERGIAT	Independent	0.966443	0.982935
Marie-Christine VERGIAT	Les Républicains	0.966443	0.982935
Marie-Christine VERGIAT	Partido Socialista Obrero Espanol	0.966443	0.982935
Marie-Christine VERGIAT	Labour Party	0.966330	0.982877
Marie-Christine VERGIAT	Green Party	0.966216	0.982818
Marie-Christine VERGIAT	Partito Democratico	0.963087	0.981197
Jean-Luc MÉLENCHON	Front national	0.870629	0.930841
Jean-Luc MÉLENCHON	Front de Gauche	0.850847	0.919414
Jean-Luc MÉLENCHON	Movimento 5 Stelle	0.845118	0.916058
Jean-Luc MÉLENCHON	Europe Écologie	0.838384	0.912088
Jean-Luc MÉLENCHON	Independent	0.836120	0.910747
Jean-Luc MÉLENCHON	Les Républicains	0.836120	0.910747
Jean-Luc MÉLENCHON	Partido Socialista Obrero Espanol	0.836120	0.910747
Jean-Luc MÉLENCHON	Die Grünen - Die Grüne Alternative	0.832776	0.908759
Jean-Luc MÉLENCHON	Partito Democratico	0.832776	0.908759
Jean-Luc MÉLENCHON	Christen Democratisch Appel	0.832215	0.908425
Jean-Luc MÉLENCHON	PODEMOS	0.832215	0.908425
Jean-Luc MÉLENCHON	Lega Nord	0.830508	0.907407
Jean-Luc MÉLENCHON	Conservative Party	0.829431	0.906764
Jean-Luc MÉLENCHON	Labour Party	0.829431	0.906764
Jean-Luc MÉLENCHON	Parti socialiste	0.828859	0.906422
Jean-Luc MÉLENCHON	Sinn Féin	0.828859	0.906422
Jean-Luc MÉLENCHON	United Kingdom Independence Party	0.828283	0.906077
Jean-Luc MÉLENCHON	Sozialdemokratische Partei Deutschlands	0.826087	0.904762
Jean-Luc MÉLENCHON	Forza Italia	0.825503	0.904412
Jean-Luc MÉLENCHON	Partij van de Arbeid	0.825503	0.904412
Fabio Massimo CASTALDO	Front national	0.917241	0.956835
Fabio Massimo CASTALDO	Movimento 5 Stelle	0.915825	0.956063
Fabio Massimo CASTALDO	Front de Gauche	0.915541	0.955908
Fabio Massimo CASTALDO	Independent	0.912752	0.954386
Fabio Massimo CASTALDO	Partido Socialista Obrero Espanol	0.912752	0.954386
Fabio Massimo CASTALDO	Die Grünen - Die Grüne Alternative	0.909396	0.952548
Fabio Massimo CASTALDO	Partito Democratico	0.909396	0.952548
Fabio Massimo CASTALDO	Christen Democratisch Appel	0.909091	0.952381
Fabio Massimo CASTALDO	Europe Écologie	0.909091	0.952381
Fabio Massimo CASTALDO	PODEMOS	0.909091	0.952381
Fabio Massimo CASTALDO	Les Républicains	0.906355	0.950877
Fabio Massimo CASTALDO	Labour Party	0.906040	0.950704
Fabio Massimo CASTALDO	Parti socialiste	0.905724	0.950530
Fabio Massimo CASTALDO	Sozialdemokratische Partei Deutschlands	0.902685	0.948854
Fabio Massimo CASTALDO	Forza Italia	0.902357	0.948673
Fabio Massimo CASTALDO	Partij van de Arbeid	0.902357	0.948673
Fabio Massimo CASTALDO	Izquierda Unida	0.902027	0.948490
Fabio Massimo CASTALDO	DIE LINKE.	0.901695	0.948307
Fabio Massimo CASTALDO	Lega Nord	0.901695	0.948307
Fabio Massimo CASTALDO	Conservative Party	0.899666	0.947183
Lola SÁNCHEZ CALDENTEY	DIE LINKE.	0.996552	0.998273
Lola SÁNCHEZ CALDENTEY	Izquierda Unida	0.989726	0.994836
Lola SÁNCHEZ CALDENTEY	Parti socialiste	0.986395	0.993151
Lola SÁNCHEZ CALDENTEY	Sinn Féin	0.986395	0.993151
Lola SÁNCHEZ CALDENTEY	PODEMOS	0.983051	0.991453
Lola SÁNCHEZ CALDENTEY	Bündnis 90/Die Grünen	0.979661	0.989726
Lola SÁNCHEZ CALDENTEY	Die Grünen - Die Grüne Alternative	0.976431	0.988075
Lola SÁNCHEZ CALDENTEY	Movimento 5 Stelle	0.976431	0.988075
Lola SÁNCHEZ CALDENTEY	Christen Democratisch Appel	0.976351	0.988034
Lola SÁNCHEZ CALDENTEY	Europe Écologie	0.976351	0.988034
Lola SÁNCHEZ CALDENTEY	Front de Gauche	0.976351	0.988034
Lola SÁNCHEZ CALDENTEY	Sozialdemokratische Partei Deutschlands	0.976351	0.988034
Lola SÁNCHEZ CALDENTEY	Partij van de Arbeid	0.976271	0.987993
Lola SÁNCHEZ CALDENTEY	Sozialdemokratische Partei Österreichs	0.976271	0.987993
Lola SÁNCHEZ CALDENTEY	Independent	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Les Républicains	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Partido Socialista Obrero Espanol	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Labour Party	0.973064	0.986348
Lola SÁNCHEZ CALDENTEY	Green Party	0.972973	0.986301
Lola SÁNCHEZ CALDENTEY	Partito Democratico	0.969799	0.984668
Luke Ming FLANAGAN	Christen Democratisch Appel	0.925424	0.961268
Luke Ming FLANAGAN	Izquierda Unida	0.924915	0.960993
Luke Ming FLANAGAN	Sinn Féin	0.922034	0.959436
Luke Ming FLANAGAN	Fine Gael Party	0.921769	0.959292
Luke Ming FLANAGAN	Die Grünen - Die Grüne Alternative	0.919192	0.957895
Luke Ming FLANAGAN	PODEMOS	0.918919	0.957746
Luke Ming FLANAGAN	Sozialdemokratische Partei Deutschlands	0.918919	0.957746
Luke Ming FLANAGAN	DIE LINKE.	0.918089	0.957295
Luke Ming FLANAGAN	Independent	0.916107	0.956217
Luke Ming FLANAGAN	Les Républicains	0.916107	0.956217
Luke Ming FLANAGAN	Partido Socialista Obrero Espanol	0.916107	0.956217
Luke Ming FLANAGAN	Labour Party	0.915825	0.956063
Luke Ming FLANAGAN	Bündnis 90/Die Grünen	0.915541	0.955908
Luke Ming FLANAGAN	Parti socialiste	0.915541	0.955908
Luke Ming FLANAGAN	Partito Democratico	0.912752	0.954386
Luke Ming FLANAGAN	Europe Écologie	0.912458	0.954225
Luke Ming FLANAGAN	Sozialdemokratische Partei Österreichs	0.912162	0.954064
Luke Ming FLANAGAN	Conservative Party	0.909396	0.952548
Luke Ming FLANAGAN	Green Party	0.909091	0.952381
Luke Ming FLANAGAN	Democraten 66	0.908784	0.952212
Javier COUSO PERMUY	Izquierda Unida	0.955326	0.977153
Javier COUSO PERMUY	DIE LINKE.	0.955172	0.977072
Javier COUSO PERMUY	Parti socialiste	0.945578	0.972028
Javier COUSO PERMUY	Sinn Féin	0.945578	0.972028
Javier COUSO PERMUY	Christen Democratisch Appel	0.942373	0.970332
Javier COUSO PERMUY	PODEMOS	0.942373	0.970332
Javier COUSO PERMUY	Bündnis 90/Die Grünen	0.938983	0.968531
Javier COUSO PERMUY	Fine Gael Party	0.938776	0.968421
Javier COUSO PERMUY	Die Grünen - Die Grüne Alternative	0.936027	0.966957
Javier COUSO PERMUY	Movimento 5 Stelle	0.936027	0.966957
Javier COUSO PERMUY	Europe Écologie	0.935811	0.966841
Javier COUSO PERMUY	Front de Gauche	0.935811	0.966841
Javier COUSO PERMUY	Sozialdemokratische Partei Deutschlands	0.935811	0.966841
Javier COUSO PERMUY	Partij van de Arbeid	0.935593	0.966725
Javier COUSO PERMUY	Sozialdemokratische Partei Österreichs	0.935593	0.966725
Javier COUSO PERMUY	Independent	0.932886	0.965278
Javier COUSO PERMUY	Les Républicains	0.932886	0.965278
Javier COUSO PERMUY	Partido Socialista Obrero Espanol	0.932886	0.965278
Javier COUSO PERMUY	Labour Party	0.932660	0.965157
Javier COUSO PERMUY	Green Party	0.932432	0.965035
Anne-Marie MINEUR	Die Grünen - Die Grüne Alternative	0.993266	0.996622
Anne-Marie MINEUR	Christen Democratisch Appel	0.993243	0.996610
Anne-Marie MINEUR	Sozialdemokratische Partei Deutschlands	0.993243	0.996610
Anne-Marie MINEUR	Independent	0.989933	0.994941
Anne-Marie MINEUR	Les Républicains	0.989933	0.994941
Anne-Marie MINEUR	Partido Socialista Obrero Espanol	0.989933	0.994941
Anne-Marie MINEUR	Labour Party	0.989899	0.994924
Anne-Marie MINEUR	Bündnis 90/Die Grünen	0.989865	0.994907
Anne-Marie MINEUR	Parti socialiste	0.989865	0.994907
Anne-Marie MINEUR	Sinn Féin	0.989865	0.994907
Anne-Marie MINEUR	Movimento 5 Stelle	0.986577	0.993243
Anne-Marie MINEUR	Partito Democratico	0.986577	0.993243
Anne-Marie MINEUR	Partij van de Arbeid	0.986486	0.993197
Anne-Marie MINEUR	Sozialdemokratische Partei Österreichs	0.986486	0.993197
Anne-Marie MINEUR	Conservative Party	0.983221	0.991540
Anne-Marie MINEUR	Green Party	0.983165	0.991511
Anne-Marie MINEUR	Democraten 66	0.983108	0.991482
Anne-Marie MINEUR	Fine Gael Party	0.983108	0.991482
Anne-Marie MINEUR	Europe Écologie	0.979866	0.989831
Anne-Marie MINEUR	Front de Gauche	0.979866	0.989831
Nessa CHILDERS	Die Grünen - Die Grüne Alternative	0.996633	0.998314
Nessa CHILDERS	Christen Democratisch Appel	0.996622	0.998308
Nessa CHILDERS	Sozialdemokratische Partei Deutschlands	0.996622	0.998308
Nessa CHILDERS	Independent	0.993289	0.996633
Nessa CHILDERS	Les Républicains	0.993289	0.996633
Nessa CHILDERS	Partido Socialista Obrero Espanol	0.993289	0.996633
Nessa CHILDERS	Labour Party	0.993266	0.996622
Nessa CHILDERS	Bündnis 90/Die Grünen	0.993243	0.996610
Nessa CHILDERS	Parti socialiste	0.993243	0.996610
Nessa CHILDERS	Sinn Féin	0.993243	0.996610
Nessa CHILDERS	Partito Democratico	0.989933	0.994941
Nessa CHILDERS	Sozialdemokratische Partei Österreichs	0.989865	0.994907
Nessa CHILDERS	Conservative Party	0.986577	0.993243
Nessa CHILDERS	Green Party	0.986532	0.993220
Nessa CHILDERS	Democraten 66	0.986486	0.993197
Nessa CHILDERS	Fine Gael Party	0.986486	0.993197
Nessa CHILDERS	Movimento 5 Stelle	0.983278	0.991568
Nessa CHILDERS	Europe Écologie	0.983221	0.991540
Nessa CHILDERS	PODEMOS	0.983221	0.991540
Nessa CHILDERS	Partij van de Arbeid	0.983165	0.991511
Guillaume BALAS	DIE LINKE.	0.989655	0.994801
Guillaume BALAS	Izquierda Unida	0.982877	0.991364
Guillaume BALAS	Bündnis 90/Die Grünen	0.979592	0.989691
Guillaume BALAS	Parti socialiste	0.979592	0.989691
Guillaume BALAS	Sinn Féin	0.979592	0.989691
Guillaume BALAS	Europe Écologie	0.976271	0.987993
Guillaume BALAS	PODEMOS	0.976271	0.987993
Guillaume BALAS	Sozialdemokratische Partei Deutschlands	0.976271	0.987993
Guillaume BALAS	Partij van de Arbeid	0.976190	0.987952
Guillaume BALAS	Sozialdemokratische Partei Österreichs	0.976190	0.987952
Guillaume BALAS	Labour Party	0.972973	0.986301
Guillaume BALAS	Green Party	0.972881	0.986254
Guillaume BALAS	Die Grünen - Die Grüne Alternative	0.969697	0.984615
Guillaume BALAS	Movimento 5 Stelle	0.969697	0.984615
Guillaume BALAS	Christen Democratisch Appel	0.969595	0.984563
Guillaume BALAS	Front de Gauche	0.969595	0.984563
Guillaume BALAS	Independent	0.966443	0.982935
Guillaume BALAS	Les Républicains	0.966443	0.982935
Guillaume BALAS	Partido Socialista Obrero Espanol	0.966443	0.982935
Guillaume BALAS	Democraten 66	0.966102	0.982759
Steven WOOLFE	United Kingdom Independence Party	0.955479	0.977233
Steven WOOLFE	Lega Nord	0.951890	0.975352
Steven WOOLFE	Europe Écologie	0.945763	0.972125
Steven WOOLFE	Movimento 5 Stelle	0.939394	0.968750
Steven WOOLFE	Partito Democratico	0.939394	0.968750
Steven WOOLFE	Front de Gauche	0.939189	0.968641
Steven WOOLFE	PODEMOS	0.939189	0.968641
Steven WOOLFE	Partit Nazzjonalista	0.938983	0.968531
Steven WOOLFE	Independent	0.936242	0.967071
Steven WOOLFE	Partido Socialista Obrero Espanol	0.936242	0.967071
Steven WOOLFE	Conservative Party	0.936027	0.966957
Steven WOOLFE	Labour Party	0.936027	0.966957
Steven WOOLFE	Die Grünen - Die Grüne Alternative	0.932886	0.965278
Steven WOOLFE	Christen Democratisch Appel	0.932660	0.965157
Steven WOOLFE	Sozialdemokratische Partei Deutschlands	0.932660	0.965157
Steven WOOLFE	Forza Italia	0.932432	0.965035
Steven WOOLFE	Partij van de Arbeid	0.932432	0.965035
Steven WOOLFE	Sozialdemokratische Partei Österreichs	0.932432	0.965035
Steven WOOLFE	Izquierda Unida	0.932203	0.964912
Steven WOOLFE	DIE LINKE.	0.931973	0.964789
Margot PARKER	Prawo i Sprawiedliwość	0.494545	0.661800
Margot PARKER	United Kingdom Independence Party	0.482877	0.651270
Margot PARKER	Front national	0.480836	0.649412
Margot PARKER	Fine Gael Party	0.477816	0.646651
Margot PARKER	Lega Nord	0.477663	0.646512
Margot PARKER	Slovenska demokratska stranka	0.476534	0.645477
Margot PARKER	Partidul Naţional Liberal	0.476364	0.645320
Margot PARKER	Conservative Party	0.476351	0.645309
Margot PARKER	Labour Party	0.476351	0.645309
Margot PARKER	Die Grünen - Die Grüne Alternative	0.474747	0.643836
Margot PARKER	Partito Democratico	0.474747	0.643836
Margot PARKER	Nea Demokratia	0.473498	0.642686
Margot PARKER	Independent	0.473154	0.642369
Margot PARKER	Les Républicains	0.473154	0.642369
Margot PARKER	Partido Socialista Obrero Espanol	0.473154	0.642369
Margot PARKER	Christen Democratisch Appel	0.472973	0.642202
Margot PARKER	Europe Écologie	0.472973	0.642202
Margot PARKER	Sozialdemokratische Partei Deutschlands	0.472973	0.642202
Margot PARKER	Partij van de Arbeid	0.471186	0.640553
Margot PARKER	Partit Nazzjonalista	0.471186	0.640553
Nathan GILL	United Kingdom Independence Party	0.962329	0.980803
Nathan GILL	Lega Nord	0.958763	0.978947
Nathan GILL	Conservative Party	0.949324	0.974003
Nathan GILL	Les Républicains	0.942953	0.970639
Nathan GILL	Labour Party	0.942761	0.970537
Nathan GILL	Fine Gael Party	0.942373	0.970332
Nathan GILL	Česká strana sociálně demokratická	0.940972	0.969589
Nathan GILL	Die Grünen - Die Grüne Alternative	0.939597	0.968858
Nathan GILL	Movimento 5 Stelle	0.939597	0.968858
Nathan GILL	Partito Democratico	0.939597	0.968858
Nathan GILL	Christen Democratisch Appel	0.939394	0.968750
Nathan GILL	Sozialdemokratische Partei Deutschlands	0.939394	0.968750
Nathan GILL	Partij van de Arbeid	0.939189	0.968641
Nathan GILL	Partit Nazzjonalista	0.939189	0.968641
Nathan GILL	Sozialdemokratische Partei Österreichs	0.939189	0.968641
Nathan GILL	Moderaterna	0.938776	0.968421
Nathan GILL	Freie Demokratische Partei	0.938567	0.968310
Nathan GILL	Independent	0.936455	0.967185
Nathan GILL	Partido Socialista Obrero Espanol	0.936455	0.967185
Nathan GILL	Bündnis 90/Die Grünen	0.936027	0.966957
Paul NUTTALL	Front national	0.098592	0.179487
Paul NUTTALL	Lega Nord	0.096886	0.176656
Paul NUTTALL	United Kingdom Independence Party	0.095890	0.175000
Paul NUTTALL	Conservative Party	0.094595	0.172840
Paul NUTTALL	Labour Party	0.094595	0.172840
Paul NUTTALL	Die Grünen - Die Grüne Alternative	0.094276	0.172308
Paul NUTTALL	Movimento 5 Stelle	0.094276	0.172308
Paul NUTTALL	Partito Democratico	0.094276	0.172308
Paul NUTTALL	Independent	0.093960	0.171779
Paul NUTTALL	Les Républicains	0.093960	0.171779
Paul NUTTALL	Partido Socialista Obrero Espanol	0.093960	0.171779
Paul NUTTALL	Fine Gael Party	0.092150	0.168750
Paul NUTTALL	Christen Democratisch Appel	0.091216	0.167183
Paul NUTTALL	Europe Écologie	0.091216	0.167183
Paul NUTTALL	Front de Gauche	0.091216	0.167183
Paul NUTTALL	Sozialdemokratische Partei Deutschlands	0.091216	0.167183
Paul NUTTALL	Partij van de Arbeid	0.088136	0.161994
Paul NUTTALL	Partit Nazzjonalista	0.088136	0.161994
Paul NUTTALL	Sozialdemokratische Partei Österreichs	0.088136	0.161994
Paul NUTTALL	Bündnis 90/Die Grünen	0.087838	0.161491
Patrick O'FLYNN	United Kingdom Independence Party	0.345890	0.513995
Patrick O'FLYNN	Lega Nord	0.344828	0.512821
Patrick O'FLYNN	Prawo i Sprawiedliwość	0.344203	0.512129
Patrick O'FLYNN	Front national	0.341463	0.509091
Patrick O'FLYNN	Conservative Party	0.341216	0.508816
Patrick O'FLYNN	Movimento 5 Stelle	0.340067	0.507538
Patrick O'FLYNN	Les Républicains	0.338926	0.506266
Patrick O'FLYNN	Europe Écologie	0.337838	0.505051
Patrick O'FLYNN	Front de Gauche	0.337838	0.505051
Patrick O'FLYNN	Fine Gael Party	0.336735	0.503817
Patrick O'FLYNN	Labour Party	0.336700	0.503778
Patrick O'FLYNN	Partidul Naţional Liberal	0.335766	0.502732
Patrick O'FLYNN	Die Grünen - Die Grüne Alternative	0.335570	0.502513
Patrick O'FLYNN	Partito Democratico	0.335570	0.502513
Patrick O'FLYNN	Independent	0.334448	0.501253
Patrick O'FLYNN	Partido Socialista Obrero Espanol	0.334448	0.501253
Patrick O'FLYNN	Christen Democratisch Appel	0.333333	0.500000
Patrick O'FLYNN	PODEMOS	0.333333	0.500000
Patrick O'FLYNN	Sozialdemokratische Partei Deutschlands	0.333333	0.500000
Patrick O'FLYNN	Slovenska demokratska stranka	0.332130	0.498645
Olaf STUGER	Front national	0.380282	0.551020
Olaf STUGER	Lega Nord	0.373702	0.544081
Olaf STUGER	United Kingdom Independence Party	0.369863	0.540000
Olaf STUGER	Conservative Party	0.364865	0.534653
Olaf STUGER	Movimento 5 Stelle	0.363636	0.533333
Olaf STUGER	Les Républicains	0.362416	0.532020
Olaf STUGER	Front de Gauche	0.361486	0.531017
Olaf STUGER	Die Grünen - Die Grüne Alternative	0.359060	0.528395
Olaf STUGER	Partito Democratico	0.359060	0.528395
Olaf STUGER	Independent	0.357860	0.527094
Olaf STUGER	Partido Socialista Obrero Espanol	0.357860	0.527094
Olaf STUGER	Christen Democratisch Appel	0.356902	0.526055
Olaf STUGER	Labour Party	0.355705	0.524752
Olaf STUGER	Parti socialiste	0.353535	0.522388
Olaf STUGER	Europe Écologie	0.352349	0.521092
Olaf STUGER	Sozialdemokratische Partei Deutschlands	0.352349	0.521092
Olaf STUGER	Forza Italia	0.350168	0.518703
Olaf STUGER	Partij van de Arbeid	0.350168	0.518703
Olaf STUGER	Partit Nazzjonalista	0.350168	0.518703
Olaf STUGER	Sozialdemokratische Partei Österreichs	0.350168	0.518703
Gerard BATTEN	Front national	0.035211	0.068027
Gerard BATTEN	Lega Nord	0.034602	0.066890
Gerard BATTEN	United Kingdom Independence Party	0.034247	0.066225
Gerard BATTEN	Europe Écologie	0.033898	0.065574
Gerard BATTEN	Front de Gauche	0.033898	0.065574
Gerard BATTEN	Conservative Party	0.033784	0.065359
Gerard BATTEN	Labour Party	0.033784	0.065359
Gerard BATTEN	Die Grünen - Die Grüne Alternative	0.033670	0.065147
Gerard BATTEN	Movimento 5 Stelle	0.033670	0.065147
Gerard BATTEN	Partito Democratico	0.033670	0.065147
Gerard BATTEN	Independent	0.033557	0.064935
Gerard BATTEN	Les Républicains	0.033557	0.064935
Gerard BATTEN	Partido Socialista Obrero Espanol	0.033557	0.064935
Gerard BATTEN	Fine Gael Party	0.030717	0.059603
Gerard BATTEN	Christen Democratisch Appel	0.030405	0.059016
Gerard BATTEN	PODEMOS	0.030405	0.059016
Gerard BATTEN	Sozialdemokratische Partei Deutschlands	0.030405	0.059016
Gerard BATTEN	Partij van de Arbeid	0.027119	0.052805
Gerard BATTEN	Partit Nazzjonalista	0.027119	0.052805
