name	party	fj_avg	bc_avg
Iratxe GARCÍA PÉREZ	Platforma Obywatelska	0.975862	0.987784
Iratxe GARCÍA PÉREZ	Arbetarepartiet- Socialdemokraterna	0.972414	0.986014
Iratxe GARCÍA PÉREZ	DIE LINKE.	0.972414	0.986014
Iratxe GARCÍA PÉREZ	Europe Écologie	0.969178	0.984348
Iratxe GARCÍA PÉREZ	Kansallinen Kokoomus	0.968966	0.984238
Iratxe GARCÍA PÉREZ	Izquierda Unida	0.965870	0.982639
Iratxe GARCÍA PÉREZ	Parti socialiste	0.965870	0.982639
Iratxe GARCÍA PÉREZ	Österreichische Volkspartei	0.965870	0.982639
Iratxe GARCÍA PÉREZ	Forza Italia	0.962585	0.980936
Iratxe GARCÍA PÉREZ	Partij van de Arbeid	0.962585	0.980936
Iratxe GARCÍA PÉREZ	Sozialdemokratische Partei Deutschlands	0.962585	0.980936
Iratxe GARCÍA PÉREZ	Partido Popular	0.962329	0.980803
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Socialdemokratiet	0.982639	0.991243
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Democraten 66	0.975862	0.987784
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Partija 'VIENOTIBA'	0.975862	0.987784
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Platforma Obywatelska	0.975862	0.987784
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Christlich-Soziale Union in Bayern e.V.	0.975779	0.987741
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Arbetarepartiet- Socialdemokraterna	0.972414	0.986014
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Green Party	0.972414	0.986014
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Sozialdemokratische Partei Österreichs	0.972414	0.986014
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Partit Nazzjonalista	0.972318	0.985965
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Mouvement Démocrate	0.969072	0.984293
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Kansallinen Kokoomus	0.968966	0.984238
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Izquierda Unida	0.965870	0.982639
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	DIE LINKE.	0.965636	0.982517
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Forza Italia	0.962585	0.980936
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Partij van de Arbeid	0.962585	0.980936
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Sozialdemokratische Partei Deutschlands	0.962585	0.980936
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Europe Écologie	0.962457	0.980870
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Partido Popular	0.962329	0.980803
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Bündnis 90/Die Grünen	0.959322	0.979239
Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Labour Party	0.959322	0.979239
Ramón JÁUREGUI ATONDO	Citizens for European Development of Bulgaria	0.982079	0.990958
Ramón JÁUREGUI ATONDO	Moderaterna	0.978648	0.989209
Ramón JÁUREGUI ATONDO	Nea Demokratia	0.978417	0.989091
Ramón JÁUREGUI ATONDO	Česká strana sociálně demokratická	0.975089	0.987387
Ramón JÁUREGUI ATONDO	Freie Demokratische Partei	0.961268	0.980251
Ramón JÁUREGUI ATONDO	Kansallinen Kokoomus	0.954861	0.976909
Ramón JÁUREGUI ATONDO	Green Party	0.951557	0.975177
Ramón JÁUREGUI ATONDO	Sozialdemokratische Partei Österreichs	0.951557	0.975177
Ramón JÁUREGUI ATONDO	Partit Nazzjonalista	0.951389	0.975089
Ramón JÁUREGUI ATONDO	Democraten 66	0.948276	0.973451
Ramón JÁUREGUI ATONDO	Mouvement Démocrate	0.948276	0.973451
Ramón JÁUREGUI ATONDO	Partido Popular	0.948276	0.973451
Ramón JÁUREGUI ATONDO	Partija 'VIENOTIBA'	0.948276	0.973451
Ramón JÁUREGUI ATONDO	Platforma Obywatelska	0.948276	0.973451
Ramón JÁUREGUI ATONDO	Christlich-Soziale Union in Bayern e.V.	0.948097	0.973357
Ramón JÁUREGUI ATONDO	Partidul Naţional Liberal	0.946043	0.972274
Ramón JÁUREGUI ATONDO	Slovenska demokratska stranka	0.942652	0.970480
Ramón JÁUREGUI ATONDO	Fine Gael Party	0.941781	0.970018
Ramón JÁUREGUI ATONDO	Socialdemokratiet	0.941379	0.969805
Ramón JÁUREGUI ATONDO	Prawo i Sprawiedliwość	0.939716	0.968921
José BLANCO LÓPEZ	Moderaterna	0.950355	0.974545
José BLANCO LÓPEZ	Citizens for European Development of Bulgaria	0.946619	0.972578
José BLANCO LÓPEZ	Nea Demokratia	0.942857	0.970588
José BLANCO LÓPEZ	Freie Demokratische Partei	0.940141	0.969147
José BLANCO LÓPEZ	Česká strana sociálně demokratická	0.939929	0.969035
José BLANCO LÓPEZ	Partit Nazzjonalista	0.937282	0.967626
José BLANCO LÓPEZ	Christlich-Soziale Union in Bayern e.V.	0.934028	0.965889
José BLANCO LÓPEZ	Kansallinen Kokoomus	0.934028	0.965889
José BLANCO LÓPEZ	Socialdemokratiet	0.934028	0.965889
José BLANCO LÓPEZ	Green Party	0.930796	0.964158
José BLANCO LÓPEZ	Sozialdemokratische Partei Österreichs	0.930796	0.964158
José BLANCO LÓPEZ	Slovenska demokratska stranka	0.928058	0.962687
José BLANCO LÓPEZ	Democraten 66	0.927586	0.962433
José BLANCO LÓPEZ	Mouvement Démocrate	0.927586	0.962433
José BLANCO LÓPEZ	Partido Popular	0.927586	0.962433
José BLANCO LÓPEZ	Partija 'VIENOTIBA'	0.927586	0.962433
José BLANCO LÓPEZ	Platforma Obywatelska	0.927586	0.962433
José BLANCO LÓPEZ	Partidul Naţional Liberal	0.924460	0.960748
José BLANCO LÓPEZ	Arbetarepartiet- Socialdemokraterna	0.924138	0.960573
José BLANCO LÓPEZ	DIE LINKE.	0.924138	0.960573
Tibor SZANYI	Citizens for European Development of Bulgaria	0.766187	0.867617
Tibor SZANYI	Nea Demokratia	0.761733	0.864754
Tibor SZANYI	Česká strana sociálně demokratická	0.760714	0.864097
Tibor SZANYI	Moderaterna	0.758007	0.862348
Tibor SZANYI	Prawo i Sprawiedliwość	0.744604	0.853608
Tibor SZANYI	Freie Demokratische Partei	0.742958	0.852525
Tibor SZANYI	Partit Nazzjonalista	0.742160	0.852000
Tibor SZANYI	Partidul Naţional Liberal	0.741818	0.851775
Tibor SZANYI	Christlich-Soziale Union in Bayern e.V.	0.739583	0.850299
Tibor SZANYI	Kansallinen Kokoomus	0.739583	0.850299
Tibor SZANYI	Socialdemokratiet	0.739583	0.850299
Tibor SZANYI	Slovenska demokratska stranka	0.739130	0.850000
Tibor SZANYI	Arbetarepartiet- Socialdemokraterna	0.737024	0.848606
Tibor SZANYI	DIE LINKE.	0.737024	0.848606
Tibor SZANYI	Green Party	0.737024	0.848606
Tibor SZANYI	Sozialdemokratische Partei Österreichs	0.737024	0.848606
Tibor SZANYI	Democraten 66	0.734483	0.846918
Tibor SZANYI	Mouvement Démocrate	0.734483	0.846918
Tibor SZANYI	Partido Popular	0.734483	0.846918
Tibor SZANYI	Partija 'VIENOTIBA'	0.734483	0.846918
Keith TAYLOR	Christlich-Soziale Union in Bayern e.V.	0.989583	0.994764
Keith TAYLOR	Green Party	0.986159	0.993031
Keith TAYLOR	Sozialdemokratische Partei Österreichs	0.986159	0.993031
Keith TAYLOR	Partit Nazzjonalista	0.986111	0.993007
Keith TAYLOR	Democraten 66	0.982759	0.991304
Keith TAYLOR	Mouvement Démocrate	0.982759	0.991304
Keith TAYLOR	Partija 'VIENOTIBA'	0.982759	0.991304
Keith TAYLOR	Platforma Obywatelska	0.982759	0.991304
Keith TAYLOR	Socialdemokratiet	0.982699	0.991274
Keith TAYLOR	Arbetarepartiet- Socialdemokraterna	0.979310	0.989547
Keith TAYLOR	Kansallinen Kokoomus	0.975862	0.987784
Keith TAYLOR	Parti socialiste	0.972696	0.986159
Keith TAYLOR	Österreichische Volkspartei	0.972696	0.986159
Keith TAYLOR	Forza Italia	0.969388	0.984456
Keith TAYLOR	Partij van de Arbeid	0.969388	0.984456
Keith TAYLOR	Sozialdemokratische Partei Deutschlands	0.969388	0.984456
Keith TAYLOR	Europe Écologie	0.969283	0.984402
Keith TAYLOR	Partido Popular	0.969178	0.984348
Keith TAYLOR	Bündnis 90/Die Grünen	0.966102	0.982759
Keith TAYLOR	Labour Party	0.966102	0.982759
Richard HOWITT	Citizens for European Development of Bulgaria	0.989209	0.994575
Richard HOWITT	Česká strana sociálně demokratická	0.982143	0.990991
Richard HOWITT	Moderaterna	0.978648	0.989209
Richard HOWITT	Nea Demokratia	0.978417	0.989091
Richard HOWITT	Freie Demokratische Partei	0.961268	0.980251
Richard HOWITT	Kansallinen Kokoomus	0.954861	0.976909
Richard HOWITT	Green Party	0.951557	0.975177
Richard HOWITT	Sozialdemokratische Partei Österreichs	0.951557	0.975177
Richard HOWITT	Partit Nazzjonalista	0.951389	0.975089
Richard HOWITT	Democraten 66	0.948276	0.973451
Richard HOWITT	Mouvement Démocrate	0.948276	0.973451
Richard HOWITT	Partido Popular	0.948276	0.973451
Richard HOWITT	Partija 'VIENOTIBA'	0.948276	0.973451
Richard HOWITT	Platforma Obywatelska	0.948276	0.973451
Richard HOWITT	Christlich-Soziale Union in Bayern e.V.	0.948097	0.973357
Richard HOWITT	Socialdemokratiet	0.948097	0.973357
Richard HOWITT	Prawo i Sprawiedliwość	0.946619	0.972578
Richard HOWITT	Partidul Naţional Liberal	0.946043	0.972274
Richard HOWITT	Slovenska demokratska stranka	0.942652	0.970480
Richard HOWITT	Fine Gael Party	0.941781	0.970018
Pavel POC	Česká strana sociálně demokratická	0.992857	0.996416
Pavel POC	Citizens for European Development of Bulgaria	0.992832	0.996403
Pavel POC	Moderaterna	0.989324	0.994633
Pavel POC	Nea Demokratia	0.989209	0.994575
Pavel POC	Freie Demokratische Partei	0.971831	0.985714
Pavel POC	Kansallinen Kokoomus	0.965278	0.982332
Pavel POC	Democraten 66	0.958621	0.978873
Pavel POC	Partija 'VIENOTIBA'	0.958621	0.978873
Pavel POC	Platforma Obywatelska	0.958621	0.978873
Pavel POC	Prawo i Sprawiedliwość	0.957295	0.978182
Pavel POC	Partidul Naţional Liberal	0.956835	0.977941
Pavel POC	Green Party	0.955172	0.977072
Pavel POC	Sozialdemokratische Partei Österreichs	0.955172	0.977072
Pavel POC	Partit Nazzjonalista	0.955017	0.976991
Pavel POC	Slovenska demokratska stranka	0.953405	0.976147
Pavel POC	Fine Gael Party	0.952055	0.975439
Pavel POC	Mouvement Démocrate	0.951890	0.975352
Pavel POC	Partido Popular	0.951890	0.975352
Pavel POC	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Pavel POC	Socialdemokratiet	0.951724	0.975265
Arne LIETZ	Christlich-Soziale Union in Bayern e.V.	0.979167	0.989474
Arne LIETZ	Socialdemokratiet	0.979167	0.989474
Arne LIETZ	Arbetarepartiet- Socialdemokraterna	0.975779	0.987741
Arne LIETZ	Green Party	0.975779	0.987741
Arne LIETZ	Sozialdemokratische Partei Österreichs	0.975779	0.987741
Arne LIETZ	Partit Nazzjonalista	0.975694	0.987698
Arne LIETZ	Democraten 66	0.972414	0.986014
Arne LIETZ	Mouvement Démocrate	0.972414	0.986014
Arne LIETZ	Partija 'VIENOTIBA'	0.972414	0.986014
Arne LIETZ	Platforma Obywatelska	0.972414	0.986014
Arne LIETZ	DIE LINKE.	0.968966	0.984238
Arne LIETZ	Partido Popular	0.965636	0.982517
Arne LIETZ	Kansallinen Kokoomus	0.965517	0.982456
Arne LIETZ	Christen Democratisch Appel	0.962457	0.980870
Arne LIETZ	Parti socialiste	0.962457	0.980870
Arne LIETZ	Österreichische Volkspartei	0.962457	0.980870
Arne LIETZ	Forza Italia	0.959184	0.979167
Arne LIETZ	Partij van de Arbeid	0.959184	0.979167
Arne LIETZ	Sozialdemokratische Partei Deutschlands	0.959184	0.979167
Arne LIETZ	Europe Écologie	0.959044	0.979094
Marlene MIZZI	Citizens for European Development of Bulgaria	0.992806	0.996390
Marlene MIZZI	Nea Demokratia	0.989170	0.994555
Marlene MIZZI	Česká strana sociálně demokratická	0.985714	0.992806
Marlene MIZZI	Moderaterna	0.982206	0.991023
Marlene MIZZI	Freie Demokratische Partei	0.964789	0.982079
Marlene MIZZI	Kansallinen Kokoomus	0.958333	0.978723
Marlene MIZZI	Partidul Naţional Liberal	0.956679	0.977860
Marlene MIZZI	Green Party	0.955017	0.976991
Marlene MIZZI	Sozialdemokratische Partei Österreichs	0.955017	0.976991
Marlene MIZZI	Partit Nazzjonalista	0.954861	0.976909
Marlene MIZZI	Slovenska demokratska stranka	0.953237	0.976059
Marlene MIZZI	Democraten 66	0.951724	0.975265
Marlene MIZZI	Mouvement Démocrate	0.951724	0.975265
Marlene MIZZI	Partido Popular	0.951724	0.975265
Marlene MIZZI	Partija 'VIENOTIBA'	0.951724	0.975265
Marlene MIZZI	Platforma Obywatelska	0.951724	0.975265
Marlene MIZZI	Christlich-Soziale Union in Bayern e.V.	0.951557	0.975177
Marlene MIZZI	Prawo i Sprawiedliwość	0.950178	0.974453
Marlene MIZZI	Fine Gael Party	0.945205	0.971831
Marlene MIZZI	Socialdemokratiet	0.944828	0.971631
Maria ARENA	Socialdemokratiet	0.986207	0.993056
Maria ARENA	Partij van de Arbeid	0.979592	0.989691
Maria ARENA	Democraten 66	0.979452	0.989619
Maria ARENA	Partija 'VIENOTIBA'	0.979452	0.989619
Maria ARENA	Platforma Obywatelska	0.979452	0.989619
Maria ARENA	Christlich-Soziale Union in Bayern e.V.	0.979381	0.989583
Maria ARENA	Labour Party	0.976271	0.987993
Maria ARENA	Österreichische Volkspartei	0.976190	0.987952
Maria ARENA	Arbetarepartiet- Socialdemokraterna	0.976027	0.987868
Maria ARENA	Green Party	0.976027	0.987868
Maria ARENA	Sozialdemokratische Partei Österreichs	0.976027	0.987868
Maria ARENA	Partit Nazzjonalista	0.975945	0.987826
Maria ARENA	Forza Italia	0.972881	0.986254
Maria ARENA	Sozialdemokratische Partei Deutschlands	0.972881	0.986254
Maria ARENA	Mouvement Démocrate	0.972696	0.986159
Maria ARENA	Kansallinen Kokoomus	0.972603	0.986111
Maria ARENA	United Kingdom Independence Party	0.969697	0.984615
Maria ARENA	Bündnis 90/Die Grünen	0.969595	0.984563
Maria ARENA	Conservative Party	0.969595	0.984563
Maria ARENA	PODEMOS	0.969595	0.984563
James NICHOLSON	Česká strana sociálně demokratická	0.985714	0.992806
James NICHOLSON	Citizens for European Development of Bulgaria	0.985663	0.992780
James NICHOLSON	Moderaterna	0.982206	0.991023
James NICHOLSON	Nea Demokratia	0.974910	0.987296
James NICHOLSON	Freie Demokratische Partei	0.964789	0.982079
James NICHOLSON	Prawo i Sprawiedliwość	0.964158	0.981752
James NICHOLSON	Kansallinen Kokoomus	0.958333	0.978723
James NICHOLSON	Partidul Naţional Liberal	0.956679	0.977860
James NICHOLSON	Partit Nazzjonalista	0.954861	0.976909
James NICHOLSON	Slovenska demokratska stranka	0.953237	0.976059
James NICHOLSON	Democraten 66	0.951724	0.975265
James NICHOLSON	Partija 'VIENOTIBA'	0.951724	0.975265
James NICHOLSON	Platforma Obywatelska	0.951724	0.975265
James NICHOLSON	Christlich-Soziale Union in Bayern e.V.	0.951557	0.975177
James NICHOLSON	Green Party	0.948276	0.973451
James NICHOLSON	Sozialdemokratische Partei Österreichs	0.948276	0.973451
James NICHOLSON	Fine Gael Party	0.945205	0.971831
James NICHOLSON	Mouvement Démocrate	0.945017	0.971731
James NICHOLSON	Partido Popular	0.945017	0.971731
James NICHOLSON	Socialdemokratiet	0.944828	0.971631
Rachida DATI	Conservative Party	0.979661	0.989726
Rachida DATI	Lega Nord	0.979452	0.989619
Rachida DATI	United Kingdom Independence Party	0.973064	0.986348
Rachida DATI	Les Républicains	0.969799	0.984668
Rachida DATI	Labour Party	0.966330	0.982877
Rachida DATI	Christlich Demokratische Union Deutschlands	0.966216	0.982818
Rachida DATI	Österreichische Volkspartei	0.966216	0.982818
Rachida DATI	Independent	0.963211	0.981261
Rachida DATI	Partido Socialista Obrero Espanol	0.963211	0.981261
Rachida DATI	Partito Democratico	0.963211	0.981261
Rachida DATI	Die Grünen - Die Grüne Alternative	0.963087	0.981197
Rachida DATI	Kansallinen Kokoomus	0.962585	0.980936
Rachida DATI	Bündnis 90/Die Grünen	0.959732	0.979452
Rachida DATI	Christen Democratisch Appel	0.959596	0.979381
Rachida DATI	-1	0.956522	0.977778
Rachida DATI	Movimento 5 Stelle	0.956522	0.977778
Rachida DATI	Forza Italia	0.956376	0.977702
Rachida DATI	Partij van de Arbeid	0.956376	0.977702
Rachida DATI	Sozialdemokratische Partei Deutschlands	0.956376	0.977702
Rachida DATI	Fine Gael Party	0.956229	0.977625
Ramon TREMOSA i BALCELLS	Bündnis 90/Die Grünen	0.993243	0.996610
Ramon TREMOSA i BALCELLS	Independent	0.989933	0.994941
Ramon TREMOSA i BALCELLS	Les Républicains	0.989933	0.994941
Ramon TREMOSA i BALCELLS	Partido Socialista Obrero Espanol	0.989933	0.994941
Ramon TREMOSA i BALCELLS	Partito Democratico	0.989933	0.994941
Ramon TREMOSA i BALCELLS	-1	0.989899	0.994924
Ramon TREMOSA i BALCELLS	Die Grünen - Die Grüne Alternative	0.989899	0.994924
Ramon TREMOSA i BALCELLS	Partij van de Arbeid	0.989865	0.994907
Ramon TREMOSA i BALCELLS	Sozialdemokratische Partei Deutschlands	0.989865	0.994907
Ramon TREMOSA i BALCELLS	Christen Democratisch Appel	0.986486	0.993197
Ramon TREMOSA i BALCELLS	Christlich Demokratische Union Deutschlands	0.986486	0.993197
Ramon TREMOSA i BALCELLS	Izquierda Unida	0.986486	0.993197
Ramon TREMOSA i BALCELLS	Parti socialiste	0.986486	0.993197
Ramon TREMOSA i BALCELLS	Sinn Féin	0.986486	0.993197
Ramon TREMOSA i BALCELLS	Movimento 5 Stelle	0.983221	0.991540
Ramon TREMOSA i BALCELLS	Forza Italia	0.983165	0.991511
Ramon TREMOSA i BALCELLS	Europe Écologie	0.983108	0.991482
Ramon TREMOSA i BALCELLS	Fine Gael Party	0.983108	0.991482
Ramon TREMOSA i BALCELLS	United Kingdom Independence Party	0.979933	0.989865
Ramon TREMOSA i BALCELLS	Conservative Party	0.979866	0.989831
Remo SERNAGIOTTO	Prawo i Sprawiedliwość	0.963235	0.981273
Remo SERNAGIOTTO	Slovenska demokratska stranka	0.952030	0.975425
Remo SERNAGIOTTO	Partidul Naţional Liberal	0.948339	0.973485
Remo SERNAGIOTTO	Nea Demokratia	0.938628	0.968343
Remo SERNAGIOTTO	Česká strana sociálně demokratická	0.935714	0.966790
Remo SERNAGIOTTO	Citizens for European Development of Bulgaria	0.935484	0.966667
Remo SERNAGIOTTO	Moderaterna	0.932384	0.965009
Remo SERNAGIOTTO	Freie Demokratische Partei	0.929078	0.963235
Remo SERNAGIOTTO	Kansallinen Kokoomus	0.909722	0.952727
Remo SERNAGIOTTO	Partit Nazzjonalista	0.906250	0.950820
Remo SERNAGIOTTO	Democraten 66	0.903448	0.949275
Remo SERNAGIOTTO	Partija 'VIENOTIBA'	0.903448	0.949275
Remo SERNAGIOTTO	Platforma Obywatelska	0.903448	0.949275
Remo SERNAGIOTTO	Christlich-Soziale Union in Bayern e.V.	0.903114	0.949091
Remo SERNAGIOTTO	Green Party	0.900000	0.947368
Remo SERNAGIOTTO	Sozialdemokratische Partei Österreichs	0.900000	0.947368
Remo SERNAGIOTTO	Fine Gael Party	0.897260	0.945848
Remo SERNAGIOTTO	Mouvement Démocrate	0.896907	0.945652
Remo SERNAGIOTTO	Partido Popular	0.896907	0.945652
Remo SERNAGIOTTO	Socialdemokratiet	0.896552	0.945455
Ivo BELET	Partidul Naţional Liberal	0.981481	0.990654
Ivo BELET	Prawo i Sprawiedliwość	0.974453	0.987061
Ivo BELET	Slovenska demokratska stranka	0.970588	0.985075
Ivo BELET	Nea Demokratia	0.963899	0.981618
Ivo BELET	Česká strana sociálně demokratická	0.960714	0.979964
Ivo BELET	Citizens for European Development of Bulgaria	0.960573	0.979890
Ivo BELET	Moderaterna	0.957295	0.978182
Ivo BELET	Freie Demokratische Partei	0.953901	0.976407
Ivo BELET	Kansallinen Kokoomus	0.934028	0.965889
Ivo BELET	Partit Nazzjonalista	0.930556	0.964029
Ivo BELET	Democraten 66	0.927586	0.962433
Ivo BELET	Partija 'VIENOTIBA'	0.927586	0.962433
Ivo BELET	Platforma Obywatelska	0.927586	0.962433
Ivo BELET	Christlich-Soziale Union in Bayern e.V.	0.927336	0.962298
Ivo BELET	Green Party	0.924138	0.960573
Ivo BELET	Sozialdemokratische Partei Österreichs	0.924138	0.960573
Ivo BELET	Fine Gael Party	0.921233	0.959002
Ivo BELET	Mouvement Démocrate	0.920962	0.958855
Ivo BELET	Partido Popular	0.920962	0.958855
Ivo BELET	Socialdemokratiet	0.920690	0.958707
Julie GIRLING	Democraten 66	0.993103	0.996540
Julie GIRLING	Partija 'VIENOTIBA'	0.993103	0.996540
Julie GIRLING	Platforma Obywatelska	0.993103	0.996540
Julie GIRLING	Green Party	0.989655	0.994801
Julie GIRLING	Sozialdemokratische Partei Österreichs	0.989655	0.994801
Julie GIRLING	Mouvement Démocrate	0.986254	0.993080
Julie GIRLING	Christlich-Soziale Union in Bayern e.V.	0.986207	0.993056
Julie GIRLING	Kansallinen Kokoomus	0.986207	0.993056
Julie GIRLING	Socialdemokratiet	0.986207	0.993056
Julie GIRLING	Christlich Demokratische Union Deutschlands	0.982935	0.991394
Julie GIRLING	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Julie GIRLING	Partit Nazzjonalista	0.982759	0.991304
Julie GIRLING	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Julie GIRLING	Bündnis 90/Die Grünen	0.976271	0.987993
Julie GIRLING	Conservative Party	0.976271	0.987993
Julie GIRLING	Labour Party	0.976271	0.987993
Julie GIRLING	Österreichische Volkspartei	0.976190	0.987952
Julie GIRLING	Moderaterna	0.975694	0.987698
Julie GIRLING	-1	0.972973	0.986301
Julie GIRLING	Forza Italia	0.972881	0.986254
Nikos ANDROULAKIS	Citizens for European Development of Bulgaria	0.964158	0.981752
Nikos ANDROULAKIS	Moderaterna	0.960854	0.980036
Nikos ANDROULAKIS	Nea Demokratia	0.960432	0.979817
Nikos ANDROULAKIS	Česká strana sociálně demokratická	0.957295	0.978182
Nikos ANDROULAKIS	Freie Demokratische Partei	0.943662	0.971014
Nikos ANDROULAKIS	Partidul Naţional Liberal	0.942029	0.970149
Nikos ANDROULAKIS	Partit Nazzjonalista	0.940767	0.969479
Nikos ANDROULAKIS	Slovenska demokratska stranka	0.938628	0.968343
Nikos ANDROULAKIS	Christlich-Soziale Union in Bayern e.V.	0.937500	0.967742
Nikos ANDROULAKIS	Kansallinen Kokoomus	0.937500	0.967742
Nikos ANDROULAKIS	Prawo i Sprawiedliwość	0.935714	0.966790
Nikos ANDROULAKIS	Green Party	0.934256	0.966011
Nikos ANDROULAKIS	Sozialdemokratische Partei Österreichs	0.934256	0.966011
Nikos ANDROULAKIS	Democraten 66	0.931034	0.964286
Nikos ANDROULAKIS	Mouvement Démocrate	0.931034	0.964286
Nikos ANDROULAKIS	Partido Popular	0.931034	0.964286
Nikos ANDROULAKIS	Partija 'VIENOTIBA'	0.931034	0.964286
Nikos ANDROULAKIS	Platforma Obywatelska	0.931034	0.964286
Nikos ANDROULAKIS	Socialdemokratiet	0.930796	0.964158
Nikos ANDROULAKIS	Arbetarepartiet- Socialdemokraterna	0.927586	0.962433
Alessandra MUSSOLINI	Prawo i Sprawiedliwość	0.921986	0.959410
Alessandra MUSSOLINI	Forza Italia	0.918367	0.957447
Alessandra MUSSOLINI	Lega Nord	0.914384	0.955277
Alessandra MUSSOLINI	Nea Demokratia	0.912281	0.954128
Alessandra MUSSOLINI	Slovenska demokratska stranka	0.911032	0.953445
Alessandra MUSSOLINI	Citizens for European Development of Bulgaria	0.909408	0.952555
Alessandra MUSSOLINI	Österreichische Volkspartei	0.908475	0.952043
Alessandra MUSSOLINI	Partidul Naţional Liberal	0.907473	0.951493
Alessandra MUSSOLINI	Moderaterna	0.906574	0.950998
Alessandra MUSSOLINI	Independent	0.906040	0.950704
Alessandra MUSSOLINI	Partido Socialista Obrero Espanol	0.906040	0.950704
Alessandra MUSSOLINI	Partito Democratico	0.906040	0.950704
Alessandra MUSSOLINI	Die Grünen - Die Grüne Alternative	0.905724	0.950530
Alessandra MUSSOLINI	Movimento 5 Stelle	0.905724	0.950530
Alessandra MUSSOLINI	Front de Gauche	0.905405	0.950355
Alessandra MUSSOLINI	Partij van de Arbeid	0.905405	0.950355
Alessandra MUSSOLINI	Europe Écologie	0.905085	0.950178
Alessandra MUSSOLINI	Partido Popular	0.904762	0.950000
Alessandra MUSSOLINI	Christlich-Soziale Union in Bayern e.V.	0.904437	0.949821
Alessandra MUSSOLINI	Kansallinen Kokoomus	0.904437	0.949821
Alain CADEC	Partidul Naţional Liberal	0.977778	0.988764
Alain CADEC	Nea Demokratia	0.974545	0.987109
Alain CADEC	Slovenska demokratska stranka	0.966912	0.983178
Alain CADEC	Citizens for European Development of Bulgaria	0.964029	0.981685
Alain CADEC	Česká strana sociálně demokratická	0.957143	0.978102
Alain CADEC	Prawo i Sprawiedliwość	0.956522	0.977778
Alain CADEC	Moderaterna	0.953737	0.976321
Alain CADEC	Freie Demokratische Partei	0.950355	0.974545
Alain CADEC	Partit Nazzjonalista	0.933798	0.965766
Alain CADEC	Christlich-Soziale Union in Bayern e.V.	0.930556	0.964029
Alain CADEC	Kansallinen Kokoomus	0.930556	0.964029
Alain CADEC	Green Party	0.927336	0.962298
Alain CADEC	Sozialdemokratische Partei Österreichs	0.927336	0.962298
Alain CADEC	Democraten 66	0.924138	0.960573
Alain CADEC	Mouvement Démocrate	0.924138	0.960573
Alain CADEC	Partido Popular	0.924138	0.960573
Alain CADEC	Partija 'VIENOTIBA'	0.924138	0.960573
Alain CADEC	Platforma Obywatelska	0.924138	0.960573
Alain CADEC	Fine Gael Party	0.917808	0.957143
Alain CADEC	Socialdemokratiet	0.917241	0.956835
Andrzej DUDA	Prawo i Sprawiedliwość	0.996324	0.998158
Andrzej DUDA	Partidul Naţional Liberal	0.967033	0.983240
Andrzej DUDA	Slovenska demokratska stranka	0.963504	0.981413
Andrzej DUDA	Česká strana sociálně demokratická	0.960854	0.980036
Andrzej DUDA	Citizens for European Development of Bulgaria	0.960714	0.979964
Andrzej DUDA	Moderaterna	0.957447	0.978261
Andrzej DUDA	Nea Demokratia	0.956989	0.978022
Andrzej DUDA	Freie Demokratische Partei	0.954064	0.976492
Andrzej DUDA	Kansallinen Kokoomus	0.940972	0.969589
Andrzej DUDA	Partit Nazzjonalista	0.937500	0.967742
Andrzej DUDA	Democraten 66	0.934483	0.966132
Andrzej DUDA	Partija 'VIENOTIBA'	0.934483	0.966132
Andrzej DUDA	Platforma Obywatelska	0.934483	0.966132
Andrzej DUDA	Christlich-Soziale Union in Bayern e.V.	0.934256	0.966011
Andrzej DUDA	Green Party	0.931034	0.964286
Andrzej DUDA	Sozialdemokratische Partei Österreichs	0.931034	0.964286
Andrzej DUDA	Mouvement Démocrate	0.927835	0.962567
Andrzej DUDA	Partido Popular	0.927835	0.962567
Andrzej DUDA	Socialdemokratiet	0.927586	0.962433
