name	eu	fj_avg	bc_avg
Sylvie GOULARD	ALDE/ADLE	0.942953	0.970639
Sylvie GOULARD	ECR	0.942953	0.970639
Sylvie GOULARD	Greens/EFA	0.942953	0.970639
Sylvie GOULARD	S&D	0.942953	0.970639
Sylvie GOULARD	EPP	0.939799	0.968966
Sylvie GOULARD	GUE-NGL	0.939799	0.968966
Sylvie GOULARD	EFDD	0.936455	0.967185
Sylvie GOULARD	NI	0.936455	0.967185
Beatriz BECERRA BASTERRECHEA	ALDE/ADLE	0.986577	0.993243
Beatriz BECERRA BASTERRECHEA	Greens/EFA	0.986577	0.993243
Beatriz BECERRA BASTERRECHEA	S&D	0.986577	0.993243
Beatriz BECERRA BASTERRECHEA	EPP	0.983278	0.991568
Beatriz BECERRA BASTERRECHEA	GUE-NGL	0.983278	0.991568
Beatriz BECERRA BASTERRECHEA	ECR	0.979933	0.989865
Beatriz BECERRA BASTERRECHEA	EFDD	0.979933	0.989865
Beatriz BECERRA BASTERRECHEA	NI	0.979933	0.989865
Guy VERHOFSTADT	ALDE/ADLE	0.963087	0.981197
Guy VERHOFSTADT	ECR	0.963087	0.981197
Guy VERHOFSTADT	Greens/EFA	0.963087	0.981197
Guy VERHOFSTADT	S&D	0.963087	0.981197
Guy VERHOFSTADT	EPP	0.959866	0.979522
Guy VERHOFSTADT	GUE-NGL	0.959866	0.979522
Guy VERHOFSTADT	EFDD	0.956522	0.977778
Guy VERHOFSTADT	NI	0.956522	0.977778
Sophia in 't VELD	ALDE/ADLE	0.966443	0.982935
Sophia in 't VELD	ECR	0.966443	0.982935
Sophia in 't VELD	Greens/EFA	0.966443	0.982935
Sophia in 't VELD	S&D	0.966443	0.982935
Sophia in 't VELD	EPP	0.963211	0.981261
Sophia in 't VELD	GUE-NGL	0.963211	0.981261
Sophia in 't VELD	EFDD	0.959866	0.979522
Sophia in 't VELD	NI	0.959866	0.979522
Petr JEŽEK	ALDE/ADLE	0.983221	0.991540
Petr JEŽEK	ECR	0.983221	0.991540
Petr JEŽEK	Greens/EFA	0.983221	0.991540
Petr JEŽEK	S&D	0.983221	0.991540
Petr JEŽEK	EPP	0.979933	0.989865
Petr JEŽEK	GUE-NGL	0.979933	0.989865
Petr JEŽEK	EFDD	0.976589	0.988156
Petr JEŽEK	NI	0.976589	0.988156
Charles GOERENS	ALDE/ADLE	0.936242	0.967071
Charles GOERENS	ECR	0.936242	0.967071
Charles GOERENS	Greens/EFA	0.936242	0.967071
Charles GOERENS	S&D	0.936242	0.967071
Charles GOERENS	EPP	0.933110	0.965398
Charles GOERENS	GUE-NGL	0.933110	0.965398
Charles GOERENS	EFDD	0.929766	0.963605
Charles GOERENS	NI	0.929766	0.963605
Kaja KALLAS	ALDE/ADLE	0.936242	0.967071
Kaja KALLAS	ECR	0.936242	0.967071
Kaja KALLAS	Greens/EFA	0.936242	0.967071
Kaja KALLAS	S&D	0.936242	0.967071
Kaja KALLAS	EPP	0.933110	0.965398
Kaja KALLAS	GUE-NGL	0.933110	0.965398
Kaja KALLAS	EFDD	0.929766	0.963605
Kaja KALLAS	NI	0.929766	0.963605
Izaskun BILBAO BARANDICA	ALDE/ADLE	0.979866	0.989831
Izaskun BILBAO BARANDICA	ECR	0.979866	0.989831
Izaskun BILBAO BARANDICA	Greens/EFA	0.979866	0.989831
Izaskun BILBAO BARANDICA	S&D	0.979866	0.989831
Izaskun BILBAO BARANDICA	EPP	0.976589	0.988156
Izaskun BILBAO BARANDICA	GUE-NGL	0.976589	0.988156
Izaskun BILBAO BARANDICA	EFDD	0.973244	0.986441
Izaskun BILBAO BARANDICA	NI	0.973244	0.986441
Pavel TELIČKA	ALDE/ADLE	0.963087	0.981197
Pavel TELIČKA	ECR	0.963087	0.981197
Pavel TELIČKA	Greens/EFA	0.963087	0.981197
Pavel TELIČKA	S&D	0.963087	0.981197
Pavel TELIČKA	EPP	0.959866	0.979522
Pavel TELIČKA	GUE-NGL	0.959866	0.979522
Pavel TELIČKA	EFDD	0.956522	0.977778
Pavel TELIČKA	NI	0.956522	0.977778
Angelika MLINAR	ALDE/ADLE	0.946309	0.972414
Angelika MLINAR	ECR	0.946309	0.972414
Angelika MLINAR	Greens/EFA	0.946309	0.972414
Angelika MLINAR	S&D	0.946309	0.972414
Angelika MLINAR	EPP	0.943144	0.970740
Angelika MLINAR	GUE-NGL	0.943144	0.970740
Angelika MLINAR	EFDD	0.939799	0.968966
Angelika MLINAR	NI	0.939799	0.968966
Jens GEIER	ALDE/ADLE	0.963087	0.981197
Jens GEIER	ECR	0.963087	0.981197
Jens GEIER	Greens/EFA	0.963087	0.981197
Jens GEIER	S&D	0.963087	0.981197
Jens GEIER	EPP	0.959866	0.979522
Jens GEIER	GUE-NGL	0.959866	0.979522
Jens GEIER	EFDD	0.956522	0.977778
Jens GEIER	NI	0.956522	0.977778
Philippe DE BACKER	ALDE/ADLE	0.919463	0.958042
Philippe DE BACKER	ECR	0.919463	0.958042
Philippe DE BACKER	Greens/EFA	0.919463	0.958042
Philippe DE BACKER	S&D	0.919463	0.958042
Philippe DE BACKER	EPP	0.916388	0.956370
Philippe DE BACKER	GUE-NGL	0.916388	0.956370
Philippe DE BACKER	EFDD	0.913043	0.954545
Philippe DE BACKER	NI	0.913043	0.954545
Dominique RIQUET	ALDE/ADLE	0.936242	0.967071
Dominique RIQUET	ECR	0.936242	0.967071
Dominique RIQUET	Greens/EFA	0.936242	0.967071
Dominique RIQUET	S&D	0.936242	0.967071
Dominique RIQUET	EPP	0.933110	0.965398
Dominique RIQUET	GUE-NGL	0.933110	0.965398
Dominique RIQUET	EFDD	0.929766	0.963605
Dominique RIQUET	NI	0.929766	0.963605
Matthijs van MILTENBURG	ALDE/ADLE	0.936242	0.967071
Matthijs van MILTENBURG	ECR	0.936242	0.967071
Matthijs van MILTENBURG	Greens/EFA	0.936242	0.967071
Matthijs van MILTENBURG	S&D	0.936242	0.967071
Matthijs van MILTENBURG	EPP	0.933110	0.965398
Matthijs van MILTENBURG	GUE-NGL	0.933110	0.965398
Matthijs van MILTENBURG	EFDD	0.929766	0.963605
Matthijs van MILTENBURG	NI	0.929766	0.963605
Danuta Maria HÜBNER	ALDE/ADLE	0.895973	0.945133
Danuta Maria HÜBNER	ECR	0.895973	0.945133
Danuta Maria HÜBNER	EFDD	0.895973	0.945133
Danuta Maria HÜBNER	Greens/EFA	0.895973	0.945133
Danuta Maria HÜBNER	NI	0.895973	0.945133
Danuta Maria HÜBNER	S&D	0.895973	0.945133
Danuta Maria HÜBNER	EPP	0.892977	0.943463
Danuta Maria HÜBNER	GUE-NGL	0.892977	0.943463
Alessia Maria MOSCA	ALDE/ADLE	0.926174	0.961672
Alessia Maria MOSCA	ECR	0.926174	0.961672
Alessia Maria MOSCA	Greens/EFA	0.926174	0.961672
Alessia Maria MOSCA	S&D	0.926174	0.961672
Alessia Maria MOSCA	EPP	0.923077	0.960000
Alessia Maria MOSCA	GUE-NGL	0.923077	0.960000
Alessia Maria MOSCA	EFDD	0.919732	0.958188
Alessia Maria MOSCA	NI	0.919732	0.958188
Pablo IGLESIAS	ALDE/ADLE	0.966443	0.982935
Pablo IGLESIAS	ECR	0.966443	0.982935
Pablo IGLESIAS	EFDD	0.966443	0.982935
Pablo IGLESIAS	Greens/EFA	0.966443	0.982935
Pablo IGLESIAS	NI	0.966443	0.982935
Pablo IGLESIAS	S&D	0.966443	0.982935
Pablo IGLESIAS	EPP	0.963211	0.981261
Pablo IGLESIAS	GUE-NGL	0.963211	0.981261
Eleonora FORENZA	ALDE/ADLE	0.812081	0.896296
Eleonora FORENZA	EFDD	0.812081	0.896296
Eleonora FORENZA	Greens/EFA	0.812081	0.896296
Eleonora FORENZA	NI	0.812081	0.896296
Eleonora FORENZA	S&D	0.812081	0.896296
Eleonora FORENZA	EPP	0.809365	0.894640
Eleonora FORENZA	GUE-NGL	0.809365	0.894640
Eleonora FORENZA	ECR	0.806020	0.892593
Gabriele ZIMMER	ALDE/ADLE	0.885906	0.939502
Gabriele ZIMMER	ECR	0.885906	0.939502
Gabriele ZIMMER	EFDD	0.885906	0.939502
Gabriele ZIMMER	Greens/EFA	0.885906	0.939502
Gabriele ZIMMER	NI	0.885906	0.939502
Gabriele ZIMMER	S&D	0.885906	0.939502
Gabriele ZIMMER	EPP	0.882943	0.937833
Gabriele ZIMMER	GUE-NGL	0.882943	0.937833
Dimitrios PAPADIMOULIS	ALDE/ADLE	0.946309	0.972414
Dimitrios PAPADIMOULIS	ECR	0.946309	0.972414
Dimitrios PAPADIMOULIS	EFDD	0.946309	0.972414
Dimitrios PAPADIMOULIS	Greens/EFA	0.946309	0.972414
Dimitrios PAPADIMOULIS	NI	0.946309	0.972414
Dimitrios PAPADIMOULIS	S&D	0.946309	0.972414
Dimitrios PAPADIMOULIS	EPP	0.943144	0.970740
Dimitrios PAPADIMOULIS	GUE-NGL	0.943144	0.970740
Ernest URTASUN	ALDE/ADLE	0.983221	0.991540
Ernest URTASUN	EFDD	0.983221	0.991540
Ernest URTASUN	Greens/EFA	0.983221	0.991540
Ernest URTASUN	NI	0.983221	0.991540
Ernest URTASUN	S&D	0.983221	0.991540
Ernest URTASUN	EPP	0.979933	0.989865
Ernest URTASUN	GUE-NGL	0.979933	0.989865
Ernest URTASUN	ECR	0.976589	0.988156
Marisa MATIAS	ALDE/ADLE	0.895973	0.945133
Marisa MATIAS	EFDD	0.895973	0.945133
Marisa MATIAS	Greens/EFA	0.895973	0.945133
Marisa MATIAS	NI	0.895973	0.945133
Marisa MATIAS	S&D	0.895973	0.945133
Marisa MATIAS	EPP	0.892977	0.943463
Marisa MATIAS	GUE-NGL	0.892977	0.943463
Marisa MATIAS	ECR	0.889632	0.941593
Miguel URBÁN CRESPO	ALDE/ADLE	0.969799	0.984668
Miguel URBÁN CRESPO	Greens/EFA	0.969799	0.984668
Miguel URBÁN CRESPO	S&D	0.969799	0.984668
Miguel URBÁN CRESPO	EPP	0.966555	0.982993
Miguel URBÁN CRESPO	GUE-NGL	0.966555	0.982993
Miguel URBÁN CRESPO	ECR	0.963211	0.981261
Miguel URBÁN CRESPO	EFDD	0.963211	0.981261
Miguel URBÁN CRESPO	NI	0.963211	0.981261
Marie-Christine VERGIAT	ALDE/ADLE	0.966443	0.982935
Marie-Christine VERGIAT	ECR	0.966443	0.982935
Marie-Christine VERGIAT	EFDD	0.966443	0.982935
Marie-Christine VERGIAT	Greens/EFA	0.966443	0.982935
Marie-Christine VERGIAT	NI	0.966443	0.982935
Marie-Christine VERGIAT	S&D	0.966443	0.982935
Marie-Christine VERGIAT	EPP	0.963211	0.981261
Marie-Christine VERGIAT	GUE-NGL	0.963211	0.981261
Jean-Luc MÉLENCHON	EFDD	0.842282	0.914390
Jean-Luc MÉLENCHON	NI	0.842282	0.914390
Jean-Luc MÉLENCHON	EPP	0.839465	0.912727
Jean-Luc MÉLENCHON	GUE-NGL	0.839465	0.912727
Jean-Luc MÉLENCHON	ALDE/ADLE	0.836120	0.910747
Jean-Luc MÉLENCHON	ECR	0.836120	0.910747
Jean-Luc MÉLENCHON	Greens/EFA	0.836120	0.910747
Jean-Luc MÉLENCHON	S&D	0.836120	0.910747
Fabio Massimo CASTALDO	ALDE/ADLE	0.912752	0.954386
Fabio Massimo CASTALDO	EFDD	0.912752	0.954386
Fabio Massimo CASTALDO	Greens/EFA	0.912752	0.954386
Fabio Massimo CASTALDO	NI	0.912752	0.954386
Fabio Massimo CASTALDO	S&D	0.912752	0.954386
Fabio Massimo CASTALDO	EPP	0.909699	0.952715
Fabio Massimo CASTALDO	GUE-NGL	0.909699	0.952715
Fabio Massimo CASTALDO	ECR	0.906355	0.950877
Lola SÁNCHEZ CALDENTEY	ALDE/ADLE	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	ECR	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	EFDD	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Greens/EFA	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	NI	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	S&D	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	EPP	0.969900	0.984720
Lola SÁNCHEZ CALDENTEY	GUE-NGL	0.969900	0.984720
Luke Ming FLANAGAN	ALDE/ADLE	0.916107	0.956217
Luke Ming FLANAGAN	ECR	0.916107	0.956217
Luke Ming FLANAGAN	Greens/EFA	0.916107	0.956217
Luke Ming FLANAGAN	S&D	0.916107	0.956217
Luke Ming FLANAGAN	EPP	0.913043	0.954545
Luke Ming FLANAGAN	GUE-NGL	0.913043	0.954545
Luke Ming FLANAGAN	EFDD	0.909699	0.952715
Luke Ming FLANAGAN	NI	0.909699	0.952715
Javier COUSO PERMUY	ALDE/ADLE	0.932886	0.965278
Javier COUSO PERMUY	ECR	0.932886	0.965278
Javier COUSO PERMUY	EFDD	0.932886	0.965278
Javier COUSO PERMUY	Greens/EFA	0.932886	0.965278
Javier COUSO PERMUY	NI	0.932886	0.965278
Javier COUSO PERMUY	S&D	0.932886	0.965278
Javier COUSO PERMUY	EPP	0.929766	0.963605
Javier COUSO PERMUY	GUE-NGL	0.929766	0.963605
Anne-Marie MINEUR	ALDE/ADLE	0.989933	0.994941
Anne-Marie MINEUR	ECR	0.989933	0.994941
Anne-Marie MINEUR	EFDD	0.989933	0.994941
Anne-Marie MINEUR	Greens/EFA	0.989933	0.994941
Anne-Marie MINEUR	NI	0.989933	0.994941
Anne-Marie MINEUR	S&D	0.989933	0.994941
Anne-Marie MINEUR	EPP	0.986622	0.993266
Anne-Marie MINEUR	GUE-NGL	0.986622	0.993266
Nessa CHILDERS	ALDE/ADLE	0.993289	0.996633
Nessa CHILDERS	ECR	0.993289	0.996633
Nessa CHILDERS	Greens/EFA	0.993289	0.996633
Nessa CHILDERS	S&D	0.993289	0.996633
Nessa CHILDERS	EPP	0.989967	0.994958
Nessa CHILDERS	GUE-NGL	0.989967	0.994958
Nessa CHILDERS	EFDD	0.986622	0.993266
Nessa CHILDERS	NI	0.986622	0.993266
Guillaume BALAS	ALDE/ADLE	0.966443	0.982935
Guillaume BALAS	ECR	0.966443	0.982935
Guillaume BALAS	EFDD	0.966443	0.982935
Guillaume BALAS	Greens/EFA	0.966443	0.982935
Guillaume BALAS	NI	0.966443	0.982935
Guillaume BALAS	S&D	0.966443	0.982935
Guillaume BALAS	EPP	0.963211	0.981261
Guillaume BALAS	GUE-NGL	0.963211	0.981261
Steven WOOLFE	ALDE/ADLE	0.936242	0.967071
Steven WOOLFE	EFDD	0.936242	0.967071
Steven WOOLFE	Greens/EFA	0.936242	0.967071
Steven WOOLFE	NI	0.936242	0.967071
Steven WOOLFE	S&D	0.936242	0.967071
Steven WOOLFE	EPP	0.933110	0.965398
Steven WOOLFE	GUE-NGL	0.933110	0.965398
Steven WOOLFE	ECR	0.929766	0.963605
Margot PARKER	ALDE/ADLE	0.473154	0.642369
Margot PARKER	ECR	0.473154	0.642369
Margot PARKER	EFDD	0.473154	0.642369
Margot PARKER	Greens/EFA	0.473154	0.642369
Margot PARKER	NI	0.473154	0.642369
Margot PARKER	S&D	0.473154	0.642369
Margot PARKER	EPP	0.471572	0.640909
Margot PARKER	GUE-NGL	0.471572	0.640909
Nathan GILL	ECR	0.942953	0.970639
Nathan GILL	EFDD	0.942953	0.970639
Nathan GILL	NI	0.942953	0.970639
Nathan GILL	EPP	0.939799	0.968966
Nathan GILL	GUE-NGL	0.939799	0.968966
Nathan GILL	ALDE/ADLE	0.936455	0.967185
Nathan GILL	Greens/EFA	0.936455	0.967185
Nathan GILL	S&D	0.936455	0.967185
Paul NUTTALL	ALDE/ADLE	0.093960	0.171779
Paul NUTTALL	ECR	0.093960	0.171779
Paul NUTTALL	EFDD	0.093960	0.171779
Paul NUTTALL	Greens/EFA	0.093960	0.171779
Paul NUTTALL	NI	0.093960	0.171779
Paul NUTTALL	S&D	0.093960	0.171779
Paul NUTTALL	EPP	0.093645	0.171254
Paul NUTTALL	GUE-NGL	0.093645	0.171254
Patrick O'FLYNN	ECR	0.338926	0.506266
Patrick O'FLYNN	EFDD	0.338926	0.506266
Patrick O'FLYNN	NI	0.338926	0.506266
Patrick O'FLYNN	EPP	0.337793	0.505000
Patrick O'FLYNN	GUE-NGL	0.337793	0.505000
Patrick O'FLYNN	ALDE/ADLE	0.334448	0.501253
Patrick O'FLYNN	Greens/EFA	0.334448	0.501253
Patrick O'FLYNN	S&D	0.334448	0.501253
Olaf STUGER	ECR	0.362416	0.532020
Olaf STUGER	EFDD	0.362416	0.532020
Olaf STUGER	NI	0.362416	0.532020
Olaf STUGER	EPP	0.361204	0.530713
Olaf STUGER	GUE-NGL	0.361204	0.530713
Olaf STUGER	ALDE/ADLE	0.357860	0.527094
Olaf STUGER	Greens/EFA	0.357860	0.527094
Olaf STUGER	S&D	0.357860	0.527094
Gerard BATTEN	ALDE/ADLE	0.033557	0.064935
Gerard BATTEN	ECR	0.033557	0.064935
Gerard BATTEN	EFDD	0.033557	0.064935
Gerard BATTEN	Greens/EFA	0.033557	0.064935
Gerard BATTEN	NI	0.033557	0.064935
Gerard BATTEN	S&D	0.033557	0.064935
Gerard BATTEN	EPP	0.033445	0.064725
Gerard BATTEN	GUE-NGL	0.033445	0.064725
Bill ETHERIDGE	ALDE/ADLE	0.026846	0.052288
Bill ETHERIDGE	ECR	0.026846	0.052288
Bill ETHERIDGE	EFDD	0.026846	0.052288
Bill ETHERIDGE	Greens/EFA	0.026846	0.052288
Bill ETHERIDGE	NI	0.026846	0.052288
Bill ETHERIDGE	S&D	0.026846	0.052288
Bill ETHERIDGE	EPP	0.026756	0.052117
Bill ETHERIDGE	GUE-NGL	0.026756	0.052117
Nigel FARAGE	EFDD	0.949664	0.974182
Nigel FARAGE	NI	0.949664	0.974182
Nigel FARAGE	EPP	0.946488	0.972509
Nigel FARAGE	GUE-NGL	0.946488	0.972509
Nigel FARAGE	ALDE/ADLE	0.943144	0.970740
Nigel FARAGE	ECR	0.943144	0.970740
Nigel FARAGE	Greens/EFA	0.943144	0.970740
Nigel FARAGE	S&D	0.943144	0.970740
Marco ZANNI	EFDD	0.815436	0.898336
Marco ZANNI	NI	0.815436	0.898336
Marco ZANNI	EPP	0.812709	0.896679
Marco ZANNI	GUE-NGL	0.812709	0.896679
Marco ZANNI	ALDE/ADLE	0.809365	0.894640
Marco ZANNI	ECR	0.809365	0.894640
Marco ZANNI	Greens/EFA	0.809365	0.894640
Marco ZANNI	S&D	0.809365	0.894640
David COBURN	ECR	0.956376	0.977702
David COBURN	EFDD	0.956376	0.977702
David COBURN	NI	0.956376	0.977702
David COBURN	EPP	0.953177	0.976027
David COBURN	GUE-NGL	0.953177	0.976027
David COBURN	ALDE/ADLE	0.949833	0.974271
David COBURN	Greens/EFA	0.949833	0.974271
David COBURN	S&D	0.949833	0.974271
David CAMPBELL BANNERMAN	ECR	0.953020	0.975945
David CAMPBELL BANNERMAN	EPP	0.949833	0.974271
David CAMPBELL BANNERMAN	GUE-NGL	0.949833	0.974271
David CAMPBELL BANNERMAN	ALDE/ADLE	0.946488	0.972509
David CAMPBELL BANNERMAN	EFDD	0.946488	0.972509
David CAMPBELL BANNERMAN	Greens/EFA	0.946488	0.972509
David CAMPBELL BANNERMAN	NI	0.946488	0.972509
David CAMPBELL BANNERMAN	S&D	0.946488	0.972509
Tim AKER	ALDE/ADLE	0.305369	0.467866
Tim AKER	ECR	0.305369	0.467866
Tim AKER	EFDD	0.305369	0.467866
Tim AKER	Greens/EFA	0.305369	0.467866
Tim AKER	NI	0.305369	0.467866
Tim AKER	S&D	0.305369	0.467866
Tim AKER	EPP	0.304348	0.466667
Tim AKER	GUE-NGL	0.304348	0.466667
Roger HELMER	ALDE/ADLE	0.882550	0.937611
Roger HELMER	EFDD	0.882550	0.937611
Roger HELMER	Greens/EFA	0.882550	0.937611
Roger HELMER	NI	0.882550	0.937611
Roger HELMER	S&D	0.882550	0.937611
Roger HELMER	EPP	0.879599	0.935943
Roger HELMER	GUE-NGL	0.879599	0.935943
Roger HELMER	ECR	0.876254	0.934046
Anneliese DODDS	ALDE/ADLE	0.922819	0.959860
Anneliese DODDS	ECR	0.922819	0.959860
Anneliese DODDS	EFDD	0.922819	0.959860
Anneliese DODDS	Greens/EFA	0.922819	0.959860
Anneliese DODDS	NI	0.922819	0.959860
Anneliese DODDS	S&D	0.922819	0.959860
Anneliese DODDS	EPP	0.919732	0.958188
Anneliese DODDS	GUE-NGL	0.919732	0.958188
James CARVER	ALDE/ADLE	0.053691	0.101911
James CARVER	ECR	0.053691	0.101911
James CARVER	EFDD	0.053691	0.101911
James CARVER	Greens/EFA	0.053691	0.101911
James CARVER	NI	0.053691	0.101911
James CARVER	S&D	0.053691	0.101911
James CARVER	EPP	0.053512	0.101587
James CARVER	GUE-NGL	0.053512	0.101587
Nicolas BAY	ECR	0.298658	0.459948
Nicolas BAY	EFDD	0.298658	0.459948
Nicolas BAY	NI	0.298658	0.459948
Nicolas BAY	EPP	0.297659	0.458763
Nicolas BAY	GUE-NGL	0.297659	0.458763
Nicolas BAY	ALDE/ADLE	0.294314	0.454780
Nicolas BAY	Greens/EFA	0.294314	0.454780
Nicolas BAY	S&D	0.294314	0.454780
Louis ALIOT	EFDD	0.922819	0.959860
Louis ALIOT	NI	0.922819	0.959860
Louis ALIOT	EPP	0.919732	0.958188
Louis ALIOT	GUE-NGL	0.919732	0.958188
Louis ALIOT	ALDE/ADLE	0.916388	0.956370
Louis ALIOT	ECR	0.916388	0.956370
Louis ALIOT	Greens/EFA	0.916388	0.956370
Louis ALIOT	S&D	0.916388	0.956370
Marie-Christine ARNAUTU	ECR	0.466443	0.636156
Marie-Christine ARNAUTU	EFDD	0.466443	0.636156
Marie-Christine ARNAUTU	NI	0.466443	0.636156
Marie-Christine ARNAUTU	EPP	0.464883	0.634703
Marie-Christine ARNAUTU	GUE-NGL	0.464883	0.634703
Marie-Christine ARNAUTU	ALDE/ADLE	0.461538	0.631579
Marie-Christine ARNAUTU	Greens/EFA	0.461538	0.631579
Marie-Christine ARNAUTU	S&D	0.461538	0.631579
Mylène TROSZCZYNSKI	ECR	0.298658	0.459948
Mylène TROSZCZYNSKI	EFDD	0.298658	0.459948
Mylène TROSZCZYNSKI	NI	0.298658	0.459948
Mylène TROSZCZYNSKI	EPP	0.297659	0.458763
Mylène TROSZCZYNSKI	GUE-NGL	0.297659	0.458763
Mylène TROSZCZYNSKI	ALDE/ADLE	0.294314	0.454780
Mylène TROSZCZYNSKI	Greens/EFA	0.294314	0.454780
Mylène TROSZCZYNSKI	S&D	0.294314	0.454780
Marine LE PEN	ECR	0.473154	0.642369
Marine LE PEN	EFDD	0.473154	0.642369
Marine LE PEN	NI	0.473154	0.642369
Marine LE PEN	EPP	0.471572	0.640909
Marine LE PEN	GUE-NGL	0.471572	0.640909
Marine LE PEN	ALDE/ADLE	0.468227	0.637813
Marine LE PEN	Greens/EFA	0.468227	0.637813
Marine LE PEN	S&D	0.468227	0.637813
Florian PHILIPPOT	ECR	0.298658	0.459948
Florian PHILIPPOT	EFDD	0.298658	0.459948
Florian PHILIPPOT	NI	0.298658	0.459948
Florian PHILIPPOT	EPP	0.297659	0.458763
Florian PHILIPPOT	GUE-NGL	0.297659	0.458763
Florian PHILIPPOT	ALDE/ADLE	0.294314	0.454780
Florian PHILIPPOT	Greens/EFA	0.294314	0.454780
Florian PHILIPPOT	S&D	0.294314	0.454780
Bruno GOLLNISCH	ECR	0.278523	0.435696
Bruno GOLLNISCH	EFDD	0.278523	0.435696
Bruno GOLLNISCH	NI	0.278523	0.435696
Bruno GOLLNISCH	EPP	0.277592	0.434555
Bruno GOLLNISCH	GUE-NGL	0.277592	0.434555
Bruno GOLLNISCH	ALDE/ADLE	0.274247	0.430446
Bruno GOLLNISCH	Greens/EFA	0.274247	0.430446
Bruno GOLLNISCH	S&D	0.274247	0.430446
Aymeric CHAUPRADE	ECR	0.308725	0.471795
Aymeric CHAUPRADE	EFDD	0.308725	0.471795
Aymeric CHAUPRADE	NI	0.308725	0.471795
Aymeric CHAUPRADE	EPP	0.307692	0.470588
Aymeric CHAUPRADE	GUE-NGL	0.307692	0.470588
Aymeric CHAUPRADE	ALDE/ADLE	0.304348	0.466667
Aymeric CHAUPRADE	Greens/EFA	0.304348	0.466667
Aymeric CHAUPRADE	S&D	0.304348	0.466667
Jonathan ARNOTT	ALDE/ADLE	0.036913	0.071197
Jonathan ARNOTT	ECR	0.036913	0.071197
Jonathan ARNOTT	EFDD	0.036913	0.071197
Jonathan ARNOTT	Greens/EFA	0.036913	0.071197
Jonathan ARNOTT	NI	0.036913	0.071197
Jonathan ARNOTT	S&D	0.036913	0.071197
Jonathan ARNOTT	EPP	0.036789	0.070968
Jonathan ARNOTT	GUE-NGL	0.036789	0.070968
Jill SEYMOUR	ALDE/ADLE	0.479866	0.648526
Jill SEYMOUR	ECR	0.479866	0.648526
Jill SEYMOUR	EFDD	0.479866	0.648526
Jill SEYMOUR	Greens/EFA	0.479866	0.648526
Jill SEYMOUR	NI	0.479866	0.648526
Jill SEYMOUR	S&D	0.479866	0.648526
Jill SEYMOUR	EPP	0.478261	0.647059
Jill SEYMOUR	GUE-NGL	0.478261	0.647059
Ian DUNCAN	ALDE/ADLE	0.979866	0.989831
Ian DUNCAN	ECR	0.979866	0.989831
Ian DUNCAN	EFDD	0.979866	0.989831
Ian DUNCAN	Greens/EFA	0.979866	0.989831
Ian DUNCAN	NI	0.979866	0.989831
Ian DUNCAN	S&D	0.979866	0.989831
Ian DUNCAN	EPP	0.976589	0.988156
Ian DUNCAN	GUE-NGL	0.976589	0.988156
Dario TAMBURRANO	ALDE/ADLE	0.976510	0.988115
Dario TAMBURRANO	EFDD	0.976510	0.988115
Dario TAMBURRANO	Greens/EFA	0.976510	0.988115
Dario TAMBURRANO	NI	0.976510	0.988115
Dario TAMBURRANO	S&D	0.976510	0.988115
Dario TAMBURRANO	EPP	0.973244	0.986441
Dario TAMBURRANO	GUE-NGL	0.973244	0.986441
Dario TAMBURRANO	ECR	0.969900	0.984720
Ignazio CORRAO	ALDE/ADLE	0.986577	0.993243
Ignazio CORRAO	EFDD	0.986577	0.993243
Ignazio CORRAO	Greens/EFA	0.986577	0.993243
Ignazio CORRAO	NI	0.986577	0.993243
Ignazio CORRAO	S&D	0.986577	0.993243
Ignazio CORRAO	EPP	0.983278	0.991568
Ignazio CORRAO	GUE-NGL	0.983278	0.991568
Ignazio CORRAO	ECR	0.979933	0.989865
Marco AFFRONTE	ALDE/ADLE	0.953020	0.975945
Marco AFFRONTE	EFDD	0.953020	0.975945
Marco AFFRONTE	Greens/EFA	0.953020	0.975945
Marco AFFRONTE	NI	0.953020	0.975945
Marco AFFRONTE	S&D	0.953020	0.975945
Marco AFFRONTE	EPP	0.949833	0.974271
Marco AFFRONTE	GUE-NGL	0.949833	0.974271
Marco AFFRONTE	ECR	0.946488	0.972509
Daniela AIUTO	EFDD	0.922819	0.959860
Daniela AIUTO	NI	0.922819	0.959860
Daniela AIUTO	EPP	0.919732	0.958188
Daniela AIUTO	GUE-NGL	0.919732	0.958188
Daniela AIUTO	ALDE/ADLE	0.916388	0.956370
Daniela AIUTO	ECR	0.916388	0.956370
Daniela AIUTO	Greens/EFA	0.916388	0.956370
Daniela AIUTO	S&D	0.916388	0.956370
David BORRELLI	ALDE/ADLE	0.906040	0.950704
David BORRELLI	EFDD	0.906040	0.950704
David BORRELLI	Greens/EFA	0.906040	0.950704
David BORRELLI	NI	0.906040	0.950704
David BORRELLI	S&D	0.906040	0.950704
David BORRELLI	EPP	0.903010	0.949033
David BORRELLI	GUE-NGL	0.903010	0.949033
David BORRELLI	ECR	0.899666	0.947183
